;symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count;base;quot
540;FTMUSDC;0.00005000;0.479;0.01057593;0.01020000;0.01048000;11317.10000000;0.01041000;160436.00000000;0.01060000;23713.10000000;0.01043000;0.01070000;0.01043000;73806.10000000;780.56784100;1578137286686;1578223686686;20290;20304;15;;
541;BTCBBTC;0.00000000;0;0;1.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982557952;1576068957952;-1;-1;0;BTCB;BTC
542;BCPTTUSD;0.00000000;0;0;0.02606000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982558051;1576068958051;-1;-1;0;;
543;BCPTPAX;0.00000000;0;0;0.02761000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982558164;1576068958164;-1;-1;0;;
544;BCPTUSDC;0.00000000;0;0;0.02728000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982558224;1576068958224;-1;-1;0;;
545;ALGOBNB;0.00005000;0.302;0.01676059;0.01652000;0.01659000;858.40000000;0.01656000;748.70000000;0.01664000;253.50000000;0.01654000;0.01703000;0.01651000;283122.00000000;4745.29108600;1578137298656;1578223698656;460798;462703;1906;ALGO;BNB
546;ALGOBTC;0.00000025;0.804;0.00003153;0.00003108;0.00003133;1250.00000000;0.00003131;798.00000000;0.00003135;1844.00000000;0.00003108;0.00003197;0.00003080;1761747.00000000;55.55319759;1578137300701;1578223700701;3025347;3030670;5324;ALGO;BTC
547;ALGOUSDT;0.00490000;2.150;0.23221897;0.22770000;0.23280000;200.00000000;0.23230000;3558.50000000;0.23290000;2784.28000000;0.22790000;0.23680000;0.22520000;2235411.04000000;519104.85416000;1578137298775;1578223698775;2566727;2571191;4465;ALGO;USDT
548;ALGOTUSD;0.00500000;2.203;0.23072944;0.22700000;0.23200000;7077.05000000;0.23190000;7291.14000000;0.23320000;236.81000000;0.22700000;0.23680000;0.22600000;368223.37000000;84959.97212600;1578137297498;1578223697498;84013;84772;760;;
549;ALGOPAX;0.00810000;3.581;0.23323323;0.22730000;0.23430000;149.79000000;0.23190000;6925.47000000;0.23310000;6450.47000000;0.22620000;0.23520000;0.22620000;6363.23000000;1484.11668000;1578137297544;1578223697544;14717;14727;11;;
550;ALGOUSDC;0.00600000;2.636;0.23117583;0.22760000;0.23360000;1276.11000000;0.23200000;267.98000000;0.23290000;107.54000000;0.22760000;0.23590000;0.22710000;27980.07000000;6468.31602000;1578137296082;1578223696082;67046;67168;123;;
551;USDSBUSDT;0.00000000;0;0;0.99970000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982559814;1576068959814;-1;-1;0;USDSB;USDT
552;USDSBUSDS;0.00000000;0;0;0.99990000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982559844;1576068959844;-1;-1;0;;
553;GTOUSDT;0.00030000;3.330;0.00908017;0.00904000;0.00931000;14034.40000000;0.00929000;13368.90000000;0.00931000;9057.20000000;0.00901000;0.00963000;0.00871000;6167623.90000000;56003.05818900;1578137290537;1578223690537;138836;139490;655;GTO;USDT
554;GTOPAX;0.00000000;0;0;0.01361000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982560588;1576068960588;-1;-1;0;;
555;GTOTUSD;0.00000000;0;0;0.01236000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982560592;1576068960592;-1;-1;0;;
556;GTOUSDC;0.00000000;0;0;0.01196000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982560940;1576068960940;-1;-1;0;;
557;ERDBNB;-0.00000135;-1.113;0.00012135;0.00012099;0.00011997;9788.00000000;0.00011971;7995.00000000;0.00012027;8659.00000000;0.00012132;0.00012430;0.00011854;28994165.00000000;3518.43599117;1578137235485;1578223635485;475385;475870;486;ERD;BNB
558;ERDBTC;-0.00000001;-4.348;0.00000023;0.00000023;0.00000022;1441050.00000000;0.00000022;182234438.00000000;0.00000023;73025961.00000000;0.00000023;0.00000024;0.00000022;154834477.00000000;35.47051788;1578137291308;1578223691308;870824;871439;616;ERD;BTC
559;ERDUSDT;0.00000990;0.592;0.00168478;0.00167110;0.00168190;82541.00000000;0.00168080;84323.00000000;0.00168240;42215.00000000;0.00167200;0.00170910;0.00165720;397986420.00000000;670518.98045690;1578137287514;1578223687514;1361674;1366471;4798;ERD;USDT
560;ERDPAX;0.00000000;0;0;0.00125270;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982561345;1576068961345;-1;-1;0;;
561;ERDUSDC;0.00000000;0;0;0.00135730;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982561915;1576068961915;-1;-1;0;;
562;DOGEBNB;-0.00000171;-1.148;0.00014873;0.00014889;0.00014718;4103.00000000;0.00014718;3633.00000000;0.00014774;28697.00000000;0.00014889;0.00015057;0.00014662;4366155.00000000;649.37871310;1578137301039;1578223701039;116961;117246;286;DOGE;BNB
563;DOGEBTC;-0.00000001;-3.448;0.00000028;0.00000028;0.00000028;1271.00000000;0.00000027;399291196.00000000;0.00000028;27966691.00000000;0.00000029;0.00000029;0.00000027;54801845.00000000;15.32026234;1578137301437;1578223701437;265113;266573;1461;DOGE;BTC
564;DOGEUSDT;0.00000830;0.403;0.00205783;0.00205720;0.00206550;4891.00000000;0.00206180;55006.00000000;0.00206550;71525.00000000;0.00205720;0.00208330;0.00203610;78039297.00000000;160591.24658270;1578137301549;1578223701549;403830;405249;1420;DOGE;USDT
565;DOGEPAX;0.00000000;0;0;0.00216820;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982562396;1576068962396;-1;-1;0;;
566;DOGEUSDC;0.00000000;0;0;0.00212770;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982562494;1576068962494;-1;-1;0;;
567;DUSKBNB;-0.00008000;-2.730;0.00286499;0.00293000;0.00285000;6089.50000000;0.00284000;36.10000000;0.00285000;7027.60000000;0.00293000;0.00298000;0.00281000;307092.80000000;879.81754900;1578137210967;1578223610967;129479;129705;227;DUSK;BNB
568;DUSKBTC;-0.00000014;-2.536;0.00000537;0.00000550;0.00000538;2281.00000000;0.00000536;1863.00000000;0.00000538;96.00000000;0.00000552;0.00000558;0.00000526;5464926.00000000;29.32254362;1578137236883;1578223636883;2019821;2021831;2011;DUSK;BTC
569;DUSKUSDT;-0.00070000;-1.724;0.03946561;0.04050000;0.03990000;1330.07000000;0.03970000;5591.68000000;0.03990000;9637.15000000;0.04060000;0.04060000;0.03870000;3149960.27000000;124315.11357200;1578137230500;1578223630500;673854;674551;698;DUSK;USDT
570;DUSKUSDC;-0.00070000;-1.733;0.03954499;0.04010000;0.03970000;851.60000000;0.03960000;16687.49000000;0.03990000;7753.01000000;0.04040000;0.04040000;0.03870000;250741.15000000;9915.55699900;1578137238189;1578223638189;37370;37432;63;;
571;DUSKPAX;-0.00030000;-0.741;0.03972618;0.04000000;0.04020000;6186.86000000;0.03970000;1863.00000000;0.03990000;8460.47000000;0.04050000;0.04050000;0.03880000;155295.38000000;6169.29238900;1578137238200;1578223638200;29930;29978;49;;
572;BGBPUSDC;-0.00670000;-0.514;1.30395165;1.30060000;1.29730000;14.37000000;1.29590000;97289.57000000;1.31860000;189.17000000;1.30400000;1.32010000;1.29730000;3106.72000000;4051.01267900;1577997276773;1578083676773;3059;3063;5;;
573;ANKRBNB;0.00000670;6.634;0.00010459;0.00010060;0.00010770;31282.00000000;0.00010770;9285.00000000;0.00010900;50575.00000000;0.00010100;0.00011170;0.00009970;12961214.00000000;1355.60823940;1578137277970;1578223677970;201104;201657;554;ANKR;BNB
574;ANKRBTC;0.00000002;11.111;0.00000019;0.00000018;0.00000020;17906.00000000;0.00000020;8117912.00000000;0.00000021;14144432.00000000;0.00000018;0.00000021;0.00000018;81140417.00000000;15.64401492;1578137298143;1578223698143;260165;261619;1455;ANKR;BTC
575;ANKRUSDT;0.00013000;9.353;0.00145046;0.00139000;0.00152000;235084.00000000;0.00150900;17552.00000000;0.00152000;29025.00000000;0.00139000;0.00160300;0.00136900;119327998.00000000;173080.03380100;1578137275984;1578223675984;328540;330604;2065;ANKR;USDT
576;ANKRTUSD;0.00000000;0;0;0.00212800;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982564518;1576068964518;-1;-1;0;;
577;ANKRPAX;0.00000000;0;0;0.00209300;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982564537;1576068964537;-1;-1;0;;
578;ANKRUSDC;0.00000000;0;0;0.00209700;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982564797;1576068964797;-1;-1;0;;
579;ONTPAX;0.00010000;0.019;0.52492561;0.52780000;0.52500000;111.48000000;0.52670000;205.17000000;0.54020000;65.50000000;0.52490000;0.52500000;0.52490000;435.35000000;228.52636300;1578136699819;1578223099819;44385;44386;2;;
580;ONTUSDC;0.01110000;2.120;0.52798184;0.52790000;0.53470000;25.33000000;0.53460000;955.26000000;0.53660000;301.65000000;0.52360000;0.54580000;0.52360000;9815.09000000;5182.18925300;1578137293091;1578223693091;44709;44750;42;;
581;WINBNB;-0.00000001;-0.151;0.00000662;0.00000661;0.00000661;211000.00000000;0.00000660;66668.00000000;0.00000661;50079.00000000;0.00000662;0.00000671;0.00000651;2083429179.00000000;13794.57256426;1578137301574;1578223701574;1269005;1274363;5359;WIN;BNB
582;WINBTC;0.00000000;0;0;0.00000001;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982565410;1576068965410;-1;-1;0;WIN;BTC
583;WINUSDT;0.00000120;1.316;0.00009175;0.00009120;0.00009240;759137.00000000;0.00009240;62022510.00000000;0.00009280;6968135.00000000;0.00009120;0.00009340;0.00009050;5378215032.00000000;493473.86220410;1578137291260;1578223691260;2170716;2172604;1889;WIN;USDT
584;WINUSDC;0.00000140;1.535;0.00009144;0.00009110;0.00009260;1345452.00000000;0.00009180;3267974.00000000;0.00009340;535332.00000000;0.00009120;0.00009330;0.00008940;1799825749.00000000;164582.47090270;1578137136828;1578223536828;511695;514345;2651;;
585;COSBNB;-0.00001200;-1.773;0.00067467;0.00067700;0.00066500;2400.00000000;0.00066100;3700.00000000;0.00066600;2400.00000000;0.00067700;0.00068900;0.00066000;98178.00000000;66.23778100;1578137263544;1578223663544;124800;124838;39;COS;BNB
586;COSBTC;-0.00000003;-2.344;0.00000126;0.00000128;0.00000125;44414.00000000;0.00000124;283675.00000000;0.00000125;14656.00000000;0.00000128;0.00000128;0.00000124;2612493.00000000;3.28250893;1578137288090;1578223688090;1355076;1355503;428;COS;BTC
587;COSUSDT;-0.00006000;-0.642;0.00928556;0.00934000;0.00928000;22542.50000000;0.00926000;130440.60000000;0.00933000;2869.10000000;0.00934000;0.00940000;0.00920000;8889692.80000000;82545.74260800;1578137288074;1578223688074;489956;491116;1161;COS;USDT
588;TUSDBTUSD;0.00000000;0;0;0.99750000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982566918;1576068966918;-1;-1;0;;
589;NPXSUSDT;-0.00000260;-2.100;0.00012209;0.00012410;0.00012120;3740848.00000000;0.00012120;1382647.00000000;0.00012130;31430.00000000;0.00012380;0.00012420;0.00012010;1364971215.00000000;166655.94578100;1578137190682;1578223590682;622762;626470;3709;NPXS;USDT
590;NPXSUSDC;0.00000000;0;0;0.00017020;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982567376;1576068967376;-1;-1;0;;
591;COCOSBNB;-0.00000150;-3.472;0.00004263;0.00004320;0.00004170;23966.00000000;0.00004130;206326.00000000;0.00004190;37384.00000000;0.00004320;0.00004340;0.00004140;4225621.00000000;180.14188490;1578136897803;1578223297803;79624;79748;125;COCOS;BNB
592;COCOSBTC;-0.00000002;-22.222;0.00000008;0.00000009;0.00000007;136069.00000000;0.00000007;589603197.00000000;0.00000008;263095413.00000000;0.00000009;0.00000009;0.00000007;221582293.00000000;17.87052482;1578137246726;1578223646726;115643;115933;291;COCOS;BTC
593;COCOSUSDT;-0.00000700;-1.186;0.00058765;0.00059300;0.00058300;2055834.00000000;0.00058000;4026810.00000000;0.00058300;134227.00000000;0.00059000;0.00060100;0.00058000;54556362.00000000;32060.28277600;1578137228434;1578223628434;373636;374008;373;COCOS;USDT
594;MTLUSDT;0.01050000;4.644;0.23436907;0.22620000;0.23660000;5.05000000;0.23570000;0.58000000;0.23660000;473.45000000;0.22610000;0.24260000;0.22300000;676634.22000000;158582.13013400;1578137297347;1578223697347;268174;277562;9389;MTL;USDT
595;TOMOBNB;0.00000000;0.000;0.03470133;0.03393000;0.03400000;30.00000000;0.03394000;4.40000000;0.03421000;355.00000000;0.03400000;0.03640000;0.03347000;130632.70000000;4533.12857900;1578137295915;1578223695915;445582;447456;1875;TOMO;BNB
596;TOMOBTC;0.00000031;0.486;0.00006492;0.00006389;0.00006413;80.00000000;0.00006412;200.00000000;0.00006417;2.00000000;0.00006382;0.00006828;0.00006291;7193130.00000000;467.00240771;1578137278936;1578223678936;3507200;3531381;24182;TOMO;BTC
597;TOMOUSDT;0.01080000;2.313;0.47768115;0.46700000;0.47770000;609.24000000;0.47610000;230.28000000;0.47760000;120.00000000;0.46690000;0.49980000;0.46080000;3174748.23000000;1516517.38850300;1578137278962;1578223678962;1330580;1338379;7800;TOMO;USDT
598;TOMOUSDC;-0.00400000;-0.829;0.51018457;0.43800000;0.47850000;62.71000000;0.46890000;319.38000000;0.47850000;1635.43000000;0.48250000;0.56650000;0.46770000;8975.19000000;4579.00347800;1578136637799;1578223037799;36783;36808;26;;
599;PERLBNB;-0.00000200;-0.122;0.00161443;0.00163900;0.00163600;1400.00000000;0.00163200;8350.00000000;0.00164300;2559.00000000;0.00163800;0.00165200;0.00158400;344470.00000000;556.12192400;1578137300137;1578223700137;223085;223416;332;PERL;BNB
600;PERLBTC;0.00000002;0.651;0.00000303;0.00000307;0.00000309;24601.00000000;0.00000309;8350.00000000;0.00000310;108470.00000000;0.00000307;0.00000311;0.00000297;7743183.00000000;23.47571992;1578137274909;1578223674909;873398;875166;1769;PERL;BTC
601;PERLUSDC;0.00000000;0;0;0.02447000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982571895;1576068971895;-1;-1;0;;
602;PERLUSDT;0.00048000;2.124;0.02225369;0.02261000;0.02308000;136.00000000;0.02292000;1623.00000000;0.02309000;1676.10000000;0.02260000;0.02320000;0.02184000;2119218.80000000;47160.43497100;1578137285466;1578223685466;380004;380655;652;PERL;USDT
603;DENTUSDT;0.00000360;2.192;0.00016693;0.00016440;0.00016780;194641.00000000;0.00016610;286650.00000000;0.00016780;758219.00000000;0.00016420;0.00016950;0.00016340;159029218.00000000;26547.14511500;1578137301201;1578223701201;108419;108782;364;DENT;USDT
604;MFTUSDT;0.00003000;3.584;0.00085158;0.00084600;0.00086700;17301.00000000;0.00086000;91716.00000000;0.00086500;210625.00000000;0.00083700;0.00088200;0.00083600;18135468.00000000;15443.88348400;1578137247837;1578223647837;100119;100426;308;MFT;USDT
605;KEYUSDT;-0.00003300;-1.955;0.00167254;0.00168800;0.00165500;24646.00000000;0.00165700;17089.00000000;0.00166600;52135.00000000;0.00168800;0.00169900;0.00165300;17378187.00000000;29065.70284000;1578137230189;1578223630189;133574;134021;448;KEY;USDT
606;STORMUSDT;0.00000700;0.667;0.00105650;0.00104700;0.00105700;178692.00000000;0.00104800;36669.00000000;0.00105700;32738.00000000;0.00105000;0.00107100;0.00104500;16985201.00000000;17944.94310000;1578137246968;1578223646968;101331;101630;300;STORM;USDT
607;DOCKUSDT;0.00000400;0.054;0.00736974;0.00742700;0.00739000;1488.00000000;0.00733600;5670.00000000;0.00738900;67916.00000000;0.00738600;0.00747700;0.00729600;2735810.00000000;20162.20685600;1578137292738;1578223692738;547516;547875;360;DOCK;USDT
608;WANUSDT;0.00160000;0.906;0.17618596;0.17630000;0.17820000;96.30000000;0.17800000;1212.00000000;0.17840000;675.84000000;0.17660000;0.18120000;0.17300000;674777.89000000;118886.39069000;1578137275654;1578223675654;275986;277989;2004;WAN;USDT
609;FUNUSDT;-0.00012800;-3.825;0.00325650;0.00334800;0.00321800;22856.00000000;0.00321800;53517.00000000;0.00323000;26473.00000000;0.00334600;0.00336300;0.00315100;15066363.00000000;49063.57790700;1578137297698;1578223697698;72216;72677;462;FUN;USDT
610;CVCUSDT;-0.00047000;-2.444;0.01920873;0.01920000;0.01876000;46369.10000000;0.01884000;18563.70000000;0.01895000;833.40000000;0.01923000;0.01983000;0.01875000;3775570.80000000;72523.93483400;1578137274640;1578223674640;79218;80081;864;CVC;USDT
611;BTTTRX;0.00003000;0.139;0.02144920;0.02164000;0.02167000;30882.10000000;0.02166000;4664.00000000;0.02169000;184973.00000000;0.02164000;0.02214000;0.02110000;1936487515.20000000;41536101.85951100;1578137291824;1578223691824;2413930;2426779;12850;;
612;WINTRX;-0.00001000;-0.146;0.00678766;0.00683000;0.00682000;14662.70000000;0.00680000;493228.00000000;0.00681000;297372.40000000;0.00683000;0.00689000;0.00666000;3012540565.90000000;20448101.36325800;1578137300473;1578223700473;1754252;1760817;6566;;
613;CHZBNB;-0.00000460;-0.812;0.00057756;0.00056540;0.00056200;5291.00000000;0.00056200;6.00000000;0.00056450;5385.00000000;0.00056660;0.00060850;0.00054550;4511667.00000000;2605.74070390;1578137266171;1578223666171;138219;139153;935;CHZ;BNB
614;CHZBTC;-0.00000001;-0.935;0.00000109;0.00000107;0.00000106;583552.00000000;0.00000106;118434.00000000;0.00000107;1656986.00000000;0.00000107;0.00000114;0.00000102;373748681.00000000;406.10630377;1578137277119;1578223677119;895650;907545;11896;CHZ;BTC
615;CHZUSDT;0.00005500;0.700;0.00794328;0.00786800;0.00791500;390.00000000;0.00787500;45304.00000000;0.00790800;28088.00000000;0.00786000;0.00830100;0.00760300;68138744.00000000;541245.19031600;1578137291288;1578223691288;366464;369628;3165;CHZ;USDT
616;BANDBNB;-0.00004000;-0.242;0.01661181;0.01658000;0.01647000;80.00000000;0.01644000;25.30000000;0.01660000;879.60000000;0.01651000;0.01697000;0.01643000;24184.80000000;401.75324600;1578137297954;1578223697954;125291;125474;184;BAND;BNB
617;BANDBTC;-0.00000010;-0.321;0.00003119;0.00003112;0.00003103;464.00000000;0.00003106;6417.00000000;0.00003113;37.00000000;0.00003113;0.00003167;0.00003078;548821.00000000;17.11866098;1578137231266;1578223631266;932703;933738;1036;BAND;BTC
618;BANDUSDT;0.00350000;1.537;0.23192757;0.22890000;0.23120000;1843.08000000;0.23090000;130.04000000;0.23200000;146.50000000;0.22770000;0.23650000;0.22570000;146591.58000000;33998.62821900;1578137288296;1578223688296;328301;328632;332;BAND;USDT
619;BNBBUSD;0.24400000;1.775;13.92379945;13.75000000;13.99400000;0.72000000;14.00190000;3.45000000;14.00200000;2.04000000;13.75000000;14.10090000;13.61420000;3814.03000000;53105.78883400;1578137228752;1578223628752;137152;137793;642;;
620;BTCBUSD;110.20000000;1.506;7374.15861244;7314.57000000;7427.55000000;0.02146600;7427.27000000;0.02149000;7428.52000000;0.01311900;7317.35000000;7486.66000000;7263.55000000;378.32431000;2789823.46888360;1578137299943;1578223699943;1051840;1065368;13529;;
621;BUSDUSDT;-0.00130000;-0.130;1.00122678;1.00150000;1.00030000;665.24000000;1.00020000;523.94000000;1.00030000;1565.73000000;1.00160000;1.00220000;1.00000000;2840691.40000000;2844176.29677600;1578137283931;1578223683931;1173435;1190595;17161;BUSD;USDT
622;BEAMBNB;0.00022000;0.578;0.03834282;0.03803000;0.03825000;3.90000000;0.03818000;2.70000000;0.03858000;98.30000000;0.03803000;0.03881000;0.03753000;5607.00000000;214.98818600;1578137249643;1578223649643;51263;51416;154;BEAM;BNB
623;BEAMBTC;0.00000020;0.278;0.00007150;0.00007190;0.00007220;55.59000000;0.00007210;2414.41000000;0.00007250;4369.11000000;0.00007200;0.00007290;0.00007010;510151.30000000;36.47510622;1578137292275;1578223692275;738354;741901;3548;BEAM;BTC
624;BEAMUSDT;0.00910000;1.727;0.52931768;0.52640000;0.53590000;129.13000000;0.53560000;220.96000000;0.53790000;120.10000000;0.52680000;0.54610000;0.51770000;393861.76000000;208477.99500900;1578137294267;1578223694267;285685;287546;1862;BEAM;USDT
625;XTZBNB;-0.00131000;-1.438;0.09031983;0.09107000;0.08977000;131.50000000;0.08933000;38.40000000;0.08974000;186.00000000;0.09108000;0.09200000;0.08909000;60392.40000000;5454.63141000;1578137300460;1578223700460;92965;93982;1018;XTZ;BNB
626;XTZBTC;-0.00000210;-1.227;0.00016940;0.00017080;0.00016900;1009.35000000;0.00016900;76.77000000;0.00016910;2092.69000000;0.00017110;0.00017280;0.00016680;2117171.36000000;358.65273828;1578137290445;1578223690445;1100295;1109221;8927;XTZ;BTC
627;XTZUSDT;0.00140000;0.112;1.24910703;1.25450000;1.25590000;24.79000000;1.25360000;86.12000000;1.25580000;357.26000000;1.25450000;1.27120000;1.22160000;1973892.17000000;2465602.59398700;1578137299460;1578223699460;727073;736574;9502;XTZ;USDT
628;RENUSDT;-0.00116000;-3.179;0.03529781;0.03676000;0.03533000;87.80000000;0.03515000;28030.10000000;0.03533000;232.80000000;0.03649000;0.03660000;0.03442000;4940437.40000000;174386.60669500;1578137298254;1578223698254;175765;176969;1205;REN;USDT
629;RVNUSDT;0.00034000;1.493;0.02301394;0.02276000;0.02311000;875.40000000;0.02306000;1000.00000000;0.02311000;1306.80000000;0.02277000;0.02339000;0.02250000;24051600.50000000;553522.06864600;1578137285432;1578223685432;305951;308346;2396;RVN;USDT
630;HCUSDT;0.00130000;0.122;1.06869252;1.06170000;1.06330000;23.82000000;1.06270000;20.00000000;1.06670000;126.40000000;1.06200000;1.09300000;1.04500000;80618.27000000;86156.14183300;1578137280978;1578223680978;177824;179805;1982;HC;USDT
631;HBARBNB;0.00006700;8.793;0.00082368;0.00075900;0.00082900;1206.00000000;0.00082600;30033.00000000;0.00083000;232.00000000;0.00076200;0.00087700;0.00074700;6272641.00000000;5166.64382000;1578137274894;1578223674894;42570;43854;1285;HBAR;BNB
632;HBARBTC;0.00000014;9.790;0.00000154;0.00000142;0.00000157;23867.00000000;0.00000156;17928.00000000;0.00000157;257418.00000000;0.00000143;0.00000165;0.00000140;186040839.00000000;286.55204889;1578137270842;1578223670842;586609;597505;10897;HBAR;BTC
633;HBARUSDT;0.00116000;11.058;0.01131172;0.01049000;0.01165000;2043.10000000;0.01161000;20009.00000000;0.01165000;110398.70000000;0.01049000;0.01215000;0.01028000;72386539.30000000;818816.10394400;1578137261299;1578223661299;199619;204257;4639;HBAR;USDT
634;NKNBNB;-0.00000300;-0.233;0.00129070;0.00129000;0.00128600;1218.00000000;0.00128300;116.00000000;0.00129200;49104.00000000;0.00128900;0.00132300;0.00125600;1036058.00000000;1337.24135400;1578137298323;1578223698323;71106;71448;343;NKN;BNB
635;NKNBTC;-0.00000001;-0.412;0.00000241;0.00000243;0.00000242;94406.00000000;0.00000242;32133.00000000;0.00000243;20469.00000000;0.00000243;0.00000249;0.00000234;18615439.00000000;44.86637957;1578137298743;1578223698743;868014;871114;3101;NKN;BTC
636;NKNUSDT;0.00017000;0.954;0.01785395;0.01781000;0.01799000;83.60000000;0.01798000;4216.10000000;0.01799000;478.70000000;0.01782000;0.01854000;0.01734000;11630361.40000000;207647.92836000;1578137299272;1578223699272;253130;254861;1732;NKN;USDT
637;XRPBUSD;0.00168000;0.874;0.19343935;0.19214000;0.19393000;439.30000000;0.19367000;364.40000000;0.19396000;1276.10000000;0.19225000;0.19531000;0.19119000;35457.30000000;6858.83690600;1578137278152;1578223678152;58727;58795;69;;
638;ETHBUSD;1.50000000;1.125;134.98900313;133.37000000;134.87000000;9.30900000;134.99000000;0.51185000;135.00000000;0.07710000;133.37000000;136.99000000;132.38000000;818.54173000;110494.13215530;1578137229575;1578223629575;79901;80381;481;;
639;BCHABCBUSD;0.00000000;0;0;220.16000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982584331;1576068984331;-1;-1;0;;
640;LTCBUSD;0.45000000;1.060;42.70328540;42.38000000;42.92000000;0.96014000;42.96000000;1.49372000;43.03000000;9.42163000;42.47000000;43.54000000;41.83000000;1523.87222000;65074.35032140;1578137280074;1578223680074;51024;51342;319;;
641;LINKBUSD;0.01110000;0.617;1.82808860;1.79090000;1.80890000;80.14000000;1.81340000;39.92000000;1.81780000;13.84000000;1.79780000;1.83680000;1.79780000;1902.10000000;3477.20732400;1578137275585;1578223675585;13915;13940;26;;
642;ETCBUSD;0.23600000;5.082;4.72429764;4.62480000;4.87950000;5.92000000;4.87190000;16.38000000;4.88280000;5.25000000;4.64350000;4.90060000;4.54980000;3036.68000000;14346.18015900;1578137294315;1578223694315;15291;15412;122;;
643;STXBNB;-0.00025000;-3.608;0.00675157;0.00697000;0.00668000;22.50000000;0.00664000;6301.20000000;0.00669000;842.90000000;0.00693000;0.00698000;0.00659000;86998.40000000;587.37574700;1578137243793;1578223643793;45930;46076;147;STX;BNB
644;STXBTC;-0.00000047;-3.604;0.00001264;0.00001304;0.00001257;4559.00000000;0.00001257;835.00000000;0.00001261;353.00000000;0.00001304;0.00001304;0.00001234;1038523.00000000;13.13175869;1578137243065;1578223643065;540277;541245;969;STX;BTC
645;STXUSDT;-0.00230000;-2.406;0.09395568;0.09570000;0.09330000;16748.76000000;0.09340000;2339.89000000;0.09360000;1972.66000000;0.09560000;0.09570000;0.09220000;613548.22000000;57646.33886600;1578136809023;1578223209023;183180;183605;426;STX;USDT
646;KAVABNB;-0.00148000;-1.967;0.07473108;0.07536000;0.07375000;2.90000000;0.07371000;3.10000000;0.07382000;9.20000000;0.07523000;0.07620000;0.07375000;33959.10000000;2537.80006900;1578137218464;1578223618464;235543;235950;408;KAVA;BNB
647;KAVABTC;-0.00000214;-1.515;0.00014099;0.00014125;0.00013912;67.00000000;0.00013900;186.00000000;0.00013913;712.00000000;0.00014126;0.00014252;0.00013887;421388.00000000;59.40958235;1578137299296;1578223699296;1575395;1577424;2030;KAVA;BTC
