date;symbol_x;quot;base;side;price;target;closed;id;symbol_y;bidPrice;askPrice;profit_in_%;profit_in_$
2020-01-05 08:33:05+00:00;USDT_BEAM;USDT;BEAM;buy;0.5409;0.54901351;False;79022;BEAMUSDT;0.5356;0.5379;-0.9798484008134665;-0.09798484008134664
2020-01-01 21:03:07+00:00;USDT_BEAM;USDT;BEAM;buy;0.5489;0.55713351;False;77591;BEAMUSDT;0.5356;0.5379;-2.4230278739296978;-0.2423027873929698
2019-12-28 11:04:16+00:00;USDT_BEAM;USDT;BEAM;buy;0.5647;0.5731705;False;75955;BEAMUSDT;0.5356;0.5379;-5.15317867894457;-0.515317867894457
2020-01-05 08:28:34+00:00;BTC_AION;BTC;AION;buy;7.49e-06;7.61e-06;False;79020;AIONBTC;7.52e-06;7.53e-06;0.4005340453938544;0.04005340453938544
2020-01-05 08:26:35+00:00;ETH_ICX;ETH;ICX;buy;0.0008539999999999999;0.00086682;False;79019;ICXETH;0.000857;0.000862;0.35128805620608716;0.035128805620608716
2019-12-31 04:28:07+00:00;ETH_ICX;ETH;ICX;buy;0.0008880000000000002;0.00090132;False;76970;ICXETH;0.000857;0.000862;-3.4909909909910226;-0.34909909909910225
2020-01-05 08:23:35+00:00;BTC_VET;BTC;VET;buy;7.6e-07;7.8e-07;False;79018;VETBTC;7.4e-07;7.5e-07;-2.6315789473684106;-0.26315789473684104
2019-12-29 08:19:09+00:00;BTC_VET;BTC;VET;buy;8e-07;8.2e-07;False;76240;VETBTC;7.4e-07;7.5e-07;-7.499999999999986;-0.7499999999999986
2020-01-05 08:19:38+00:00;USDT_HBAR;USDT;HBAR;buy;0.01175;0.01192626;False;79017;HBARUSDT;0.01161;0.01165;-1.191489361702125;-0.1191489361702125
2019-12-28 16:22:09+00:00;USDT_HBAR;USDT;HBAR;buy;0.01444;0.0146566;False;76027;HBARUSDT;0.01161;0.01165;-19.5983379501385;-1.95983379501385
2020-01-05 08:19:05+00:00;USDT_ZIL;USDT;ZIL;buy;0.00463;0.00469945;False;78999;ZILUSDT;0.0046;0.00462;-0.6479481641468539;-0.06479481641468539
2019-12-28 14:41:11+00:00;USDT_ZIL;USDT;ZIL;buy;0.00477;0.00484155;False;76013;ZILUSDT;0.0046;0.00462;-3.5639412997903435;-0.35639412997903436
2020-01-05 08:16:06+00:00;BTC_BNT;BTC;BNT;buy;3.007e-05;3.053e-05;False;79015;BNTBTC;2.973e-05;2.989e-05;-1.1306950448952335;-0.11306950448952335
2020-01-01 12:27:36+00:00;BTC_BNT;BTC;BNT;buy;3.322e-05;3.372e-05;False;77458;BNTBTC;2.973e-05;2.989e-05;-10.505719446116785;-1.0505719446116786
2020-01-05 08:12:07+00:00;BTC_OAX;BTC;OAX;buy;7.08e-06;7.19e-06;False;79010;OAXBTC;7.24e-06;7.26e-06;2.2598870056497162;0.2259887005649716
2020-01-05 07:58:07+00:00;BTC_ZRX;BTC;ZRX;buy;2.528e-05;2.566e-05;False;79009;ZRXBTC;2.529e-05;2.535e-05;0.039556962025315556;0.003955696202531556
2019-12-29 23:46:44+00:00;BTC_ZRX;BTC;ZRX;buy;2.658e-05;2.698e-05;False;76384;ZRXBTC;2.529e-05;2.535e-05;-4.853273137697514;-0.48532731376975136
2020-01-05 07:56:11+00:00;BTC_AGI;BTC;AGI;buy;2.47e-06;2.51e-06;False;79008;AGIBTC;2.44e-06;2.45e-06;-1.214574898785429;-0.1214574898785429
2020-01-05 07:56:08+00:00;ETH_LTC;ETH;LTC;buy;0.31685;0.32160276;False;79007;LTCETH;0.31774;0.31828;0.2808900110462389;0.02808900110462389
2019-12-30 09:13:04+00:00;ETH_LTC;ETH;LTC;buy;0.32317;0.32801756;False;76669;LTCETH;0.31774;0.31828;-1.6802302193891734;-0.16802302193891733
2020-01-05 07:54:07+00:00;USDT_ICX;USDT;ICX;buy;0.1162;0.117943;False;79002;ICXUSDT;0.1155;0.1161;-0.6024096385542208;-0.06024096385542208
2020-01-05 07:48:12+00:00;USDT_EOS;USDT;EOS;buy;2.692;2.73238001;False;79005;EOSUSDT;2.6803;2.6813;-0.4346210995542492;-0.04346210995542492
2019-12-30 03:18:13+00:00;USDT_EOS;USDT;EOS;buy;2.6934;2.733801;False;76532;EOSUSDT;2.6803;2.6813;-0.48637409965100176;-0.04863740996510017
2020-01-05 07:47:09+00:00;BTC_INS;BTC;INS;buy;3.2500000000000004e-05;3.299e-05;False;79003;INSBTC;3.287e-05;3.305e-05;1.1384615384615273;0.11384615384615274
2020-01-05 07:44:07+00:00;BTC_LINK;BTC;LINK;buy;0.00024325;0.0002469;False;79001;LINKBTC;0.00024439;0.00024459;0.46865364850975766;0.04686536485097577
2020-01-01 16:36:04+00:00;BTC_LINK;BTC;LINK;buy;0.00025475;0.00025858;False;77530;LINKBTC;0.00024439;0.00024459;-4.066732090284589;-0.4066732090284589
2019-12-28 18:36:37+00:00;BTC_LINK;BTC;LINK;buy;0.00025713;0.00026099;False;76054;LINKBTC;0.00024439;0.00024459;-4.95469217905341;-0.495469217905341
2020-01-05 07:37:05+00:00;BNB_ARPA;BNB;ARPA;buy;0.000739;0.00075009;False;78998;ARPABNB;0.000739;0.00074;0.0;0.0
2020-01-01 21:17:12+00:00;BNB_ARPA;BNB;ARPA;buy;0.000778;0.00078968;False;77597;ARPABNB;0.000739;0.00074;-5.012853470437037;-0.5012853470437036
2020-01-05 07:36:05+00:00;USDT_LTC;USDT;LTC;buy;43.06;43.70590001;False;78997;LTCUSDT;42.99;43.01;-0.16256386437530068;-0.01625638643753007
2020-01-05 07:33:36+00:00;USDT_QTUM;USDT;QTUM;buy;1.649;1.67373501;False;78996;QTUMUSDT;1.631;1.632;-1.0915706488781183;-0.10915706488781182
2020-01-05 07:26:35+00:00;USDT_MTL;USDT;MTL;buy;0.2408;0.244412;False;78995;MTLUSDT;0.2357;0.2366;-2.11794019933555;-0.21179401993355498
2020-01-05 07:14:42+00:00;BTC_NEBL;BTC;NEBL;buy;5.565e-05;5.649e-05;False;78992;NEBLBTC;5.528e-05;5.561e-05;-0.6648697214734938;-0.06648697214734937
2019-12-31 01:05:20+00:00;BTC_NEBL;BTC;NEBL;buy;5.673e-05;5.759e-05;False;76851;NEBLBTC;5.528e-05;5.561e-05;-2.555966860567594;-0.2555966860567594
2020-01-05 07:13:05+00:00;ETH_KMD;ETH;KMD;buy;0.004208;0.00427113;False;78991;KMDETH;0.004257;0.004293;1.1644486692015334;0.11644486692015335
2020-01-05 07:02:34+00:00;BTC_KEY;BTC;KEY;buy;2.3e-07;2.4e-07;False;78990;KEYBTC;2.2e-07;2.3e-07;-4.347826086956516;-0.4347826086956516
2019-12-28 15:06:46+00:00;BTC_KEY;BTC;KEY;buy;2.5e-07;2.6e-07;False;76022;KEYBTC;2.2e-07;2.3e-07;-11.999999999999986;-1.1999999999999986
2020-01-05 06:55:35+00:00;BTC_XRP;BTC;XRP;buy;2.618e-05;2.658e-05;False;78989;XRPBTC;2.609e-05;2.61e-05;-0.3437738731856399;-0.03437738731856399
2020-01-01 04:21:15+00:00;BTC_XRP;BTC;XRP;buy;2.685e-05;2.726e-05;False;77317;XRPBTC;2.609e-05;2.61e-05;-2.8305400372439493;-0.28305400372439493
2020-01-05 06:54:05+00:00;USDT_ANKR;USDT;ANKR;buy;0.001454;0.00147582;False;78987;ANKRUSDT;0.001509;0.00152;3.7826685006877483;0.3782668500687748
2020-01-05 06:52:37+00:00;ETH_ETC;ETH;ETC;buy;0.035886;0.036424300000000014;False;78988;ETCETH;0.036034;0.036129;0.41241709858996956;0.04124170985899696
2020-01-05 06:46:34+00:00;BTC_FET;BTC;FET;buy;5.44e-06;5.53e-06;False;78986;FETBTC;5.29e-06;5.3e-06;-2.7573529411764497;-0.27573529411764497
2019-12-29 18:16:06+00:00;BTC_FET;BTC;FET;buy;5.88e-06;5.97e-06;False;76336;FETBTC;5.29e-06;5.3e-06;-10.03401360544217;-1.003401360544217
2020-01-05 06:46:04+00:00;BTC_ONG;BTC;ONG;buy;1.35e-05;1.371e-05;False;78982;ONGBTC;1.325e-05;1.332e-05;-1.8518518518518476;-0.18518518518518476
2020-01-05 06:45:36+00:00;BTC_LTC;BTC;LTC;buy;0.005769;0.00585554;False;78985;LTCBTC;0.005787;0.005789;0.31201248049922015;0.031201248049922015
2019-12-30 20:42:14+00:00;BTC_LTC;BTC;LTC;buy;0.005827000000000001;0.00591441;False;76808;LTCBTC;0.005787;0.005789;-0.6864595846919741;-0.06864595846919741
2020-01-05 06:42:37+00:00;USDT_ADA;USDT;ADA;buy;0.03468;0.03520021;False;78983;ADAUSDT;0.03453;0.03455;-0.4325259515571105;-0.043252595155711046
2020-01-05 06:40:34+00:00;USDT_ETC;USDT;ETC;buy;4.8749;4.94802351;False;78981;ETCUSDT;4.8763;4.8786;0.02871853781614675;0.002871853781614675
2020-01-05 06:34:05+00:00;BTC_EDO;BTC;EDO;buy;2.663e-05;2.703e-05;False;78972;EDOBTC;2.693e-05;2.698e-05;1.12654900488171;0.11265490048817099
2020-01-05 06:30:05+00:00;BTC_RLC;BTC;RLC;buy;5.317e-05;5.397e-05;False;78971;RLCBTC;5.339e-05;5.366e-05;0.41376716193342133;0.041376716193342135
2020-01-05 06:29:16+00:00;USDT_NULS;USDT;NULS;buy;0.233;0.23649501;False;78977;NULSUSDT;0.234;0.2351;0.4291845493562221;0.042918454935622206
2019-12-29 07:01:40+00:00;USDT_NULS;USDT;NULS;buy;0.249;0.25273501;False;76223;NULSUSDT;0.234;0.2351;-6.024096385542165;-0.6024096385542166
2020-01-05 06:22:23+00:00;USDT_VET;USDT;VET;buy;0.005609;0.00569314;False;78975;VETUSDT;0.005569;0.005572;-0.7131395970761218;-0.07131395970761219
2019-12-29 06:22:11+00:00;USDT_VET;USDT;VET;buy;0.005757;0.00584336;False;76206;VETUSDT;0.005569;0.005572;-3.2655897168664296;-0.32655897168664294
2020-01-05 06:22:20+00:00;USDT_ETH;USDT;ETH;buy;136.06;138.10090001;False;78974;ETHUSDT;135.1;135.12;-0.7055710715860783;-0.07055710715860783
2020-01-05 06:22:16+00:00;ETH_MTL;ETH;MTL;buy;0.0017579999999999998;0.00178438;False;78973;MTLETH;0.001742;0.001752;-0.9101251422070362;-0.09101251422070362
2020-01-05 06:20:05+00:00;USDT_DENT;USDT;DENT;buy;0.000169;0.00017154;False;78957;DENTUSDT;0.0001661;0.0001678;-1.7159763313609488;-0.17159763313609488
2020-01-05 06:00:15+00:00;USDT_CTXC;USDT;CTXC;buy;0.0699;0.07094851;False;78968;CTXCUSDT;0.0675;0.0681;-3.433476394849791;-0.3433476394849791
2020-01-05 05:57:07+00:00;BTC_ETC;BTC;ETC;buy;0.0006525000000000001;0.00066229;False;78964;ETCBTC;0.0006563;0.0006565;0.5823754789271902;0.058237547892719024
2020-01-05 05:54:07+00:00;USDT_ERD;USDT;ERD;buy;0.0016965999999999995;0.00172205;False;78961;ERDUSDT;0.0016808;0.0016824;-0.9312743133325228;-0.09312743133325227
2020-01-01 16:18:35+00:00;USDT_ERD;USDT;ERD;buy;0.0018399;0.0018675;False;77527;ERDUSDT;0.0016808;0.0016824;-8.647209087450392;-0.8647209087450392
2020-01-05 05:46:10+00:00;BNB_ZEC;BNB;ZEC;buy;2.201;2.23401501;False;78960;ZECBNB;2.178;2.184;-1.0449795547478402;-0.10449795547478402
2020-01-05 05:37:40+00:00;ETH_MFT;ETH;MFT;buy;6.36e-06;6.46e-06;False;78958;MFTETH;6.38e-06;6.39e-06;0.3144654088050345;0.03144654088050345
2019-12-29 12:23:41+00:00;ETH_MFT;ETH;MFT;buy;7.04e-06;7.15e-06;False;76280;MFTETH;6.38e-06;6.39e-06;-9.375;-0.9375
2020-01-05 05:34:07+00:00;ETH_GRS;ETH;GRS;buy;0.00121422;0.00123244;False;78956;GRSETH;0.00124176;0.00126366;2.268122745466215;0.2268122745466215
2020-01-05 05:21:37+00:00;USDT_OMG;USDT;OMG;buy;0.6298;0.63924701;False;78954;OMGUSDT;0.6288;0.6309;-0.1587805652588088;-0.01587805652588088
2019-12-29 23:57:09+00:00;USDT_OMG;USDT;OMG;buy;0.6371;0.64665651;False;76399;OMGUSDT;0.6288;0.6309;-1.3027782137811954;-0.13027782137811955
2020-01-05 04:56:06+00:00;BTC_VIA;BTC;VIA;buy;2.499e-05;2.537e-05;False;78947;VIABTC;2.525e-05;2.526e-05;1.040416166466585;0.1040416166466585
2020-01-05 04:36:05+00:00;ETH_AGI;ETH;AGI;buy;0.00013691;0.00013897;False;78943;AGIETH;0.00013394;0.00013524;-2.1693083047257176;-0.21693083047257175
2020-01-05 04:26:06+00:00;BTC_DATA;BTC;DATA;buy;2.4e-06;2.44e-06;False;78941;DATABTC;2.16e-06;2.17e-06;-9.999999999999986;-0.9999999999999986
2020-01-05 04:17:05+00:00;USDT_MATIC;USDT;MATIC;buy;0.01509;0.01531635;False;78939;MATICUSDT;0.01487;0.01488;-1.4579191517561298;-0.145791915175613
2020-01-05 04:13:35+00:00;BTC_ATOM;BTC;ATOM;buy;0.0005807000000000001;0.00058942;False;78938;ATOMBTC;0.0005681;0.0005688;-2.169795074909615;-0.2169795074909615
2020-01-01 21:57:45+00:00;BTC_ATOM;BTC;ATOM;buy;0.0006109;0.00062007;False;77605;ATOMBTC;0.0005681;0.0005688;-7.006056637747605;-0.7006056637747605
2020-01-05 04:03:37+00:00;USDT_HOT;USDT;HOT;buy;0.0006889999999999999;0.00069934;False;78935;HOTUSDT;0.0006816;0.0006825;-1.0740203193033295;-0.10740203193033296
2020-01-05 03:45:35+00:00;ETH_DLT;ETH;DLT;buy;0.00035246;0.00035775;False;78928;DLTETH;0.00038873;0.0003922;10.29052942177836;1.0290529421778358
2020-01-05 03:44:43+00:00;ETH_IOST;ETH;IOST;buy;3.647e-05;3.702e-05;False;78927;IOSTETH;3.605e-05;3.618e-05;-1.1516314779270687;-0.11516314779270687
2019-12-30 03:10:07+00:00;ETH_IOST;ETH;IOST;buy;3.774e-05;3.831e-05;False;76525;IOSTETH;3.605e-05;3.618e-05;-4.478007419183882;-0.4478007419183882
2020-01-05 03:42:34+00:00;BTC_NAV;BTC;NAV;buy;1.409e-05;1.431e-05;False;78923;NAVBTC;1.34e-05;1.347e-05;-4.897090134847417;-0.4897090134847417
2020-01-05 03:38:35+00:00;USDT_FUN;USDT;FUN;buy;0.003249;0.00329774;False;78919;FUNUSDT;0.003218;0.00323;-0.9541397353031726;-0.09541397353031726
2020-01-05 03:31:09+00:00;BTC_IOST;BTC;IOST;buy;6.7e-07;6.9e-07;False;78915;IOSTBTC;6.5e-07;6.6e-07;-2.985074626865682;-0.2985074626865682
2020-01-01 14:32:40+00:00;BTC_IOST;BTC;IOST;buy;6.8e-07;7e-07;False;77498;IOSTBTC;6.5e-07;6.6e-07;-4.411764705882334;-0.4411764705882334
2020-01-05 03:21:09+00:00;BTC_MATIC;BTC;MATIC;buy;2.03e-06;2.07e-06;False;78913;MATICBTC;2e-06;2.01e-06;-1.4778325123152882;-0.14778325123152883
2020-01-05 02:58:04+00:00;ETH_ENG;ETH;ENG;buy;0.0028809;0.00292412;False;78907;ENGETH;0.0028706;0.0028875;-0.3575271616508786;-0.035752716165087864
2020-01-05 02:51:04+00:00;ETH_NEO;ETH;NEO;buy;0.067734;0.06875002;False;78906;NEOETH;0.0674;0.067449;-0.4931053828210423;-0.04931053828210423
2019-12-30 01:23:24+00:00;ETH_NEO;ETH;NEO;buy;0.068643;0.06967265;False;76428;NEOETH;0.0674;0.067449;-1.8108182917413274;-0.18108182917413274
2020-01-05 02:45:05+00:00;BTC_ALGO;BTC;ALGO;buy;3.167e-05;3.215e-05;False;78905;ALGOBTC;3.131e-05;3.135e-05;-1.1367224502684081;-0.11367224502684081
2020-01-05 02:24:34+00:00;BTC_NEO;BTC;NEO;buy;0.001233;0.0012515;False;78903;NEOBTC;0.001225;0.001227;-0.6488240064882547;-0.06488240064882547
2019-12-29 23:50:10+00:00;BTC_NEO;BTC;NEO;buy;0.001248;0.00126672;False;76395;NEOBTC;0.001225;0.001227;-1.8429487179487154;-0.18429487179487153
2020-01-05 02:23:34+00:00;BTC_TRX;BTC;TRX;buy;1.84e-06;1.87e-06;False;78902;TRXBTC;1.83e-06;1.84e-06;-0.5434782608695627;-0.05434782608695628
2020-01-01 11:01:41+00:00;BTC_TRX;BTC;TRX;buy;1.85e-06;1.88e-06;False;77437;TRXBTC;1.83e-06;1.84e-06;-1.0810810810810807;-0.10810810810810807
2020-01-05 01:15:07+00:00;BTC_KMD;BTC;KMD;buy;7.75e-05;7.867e-05;False;78897;KMDBTC;7.76e-05;7.79e-05;0.12903225806451246;0.012903225806451247
2020-01-05 00:50:39+00:00;ETH_KNC;ETH;KNC;buy;0.0014843;0.00150657;False;78890;KNCETH;0.0014821;0.0014906;-0.1482180152260355;-0.01482180152260355
2020-01-05 00:43:04+00:00;ETH_XVG;ETH;XVG;buy;2.59e-05;2.629e-05;False;78872;XVGETH;2.556e-05;2.571e-05;-1.3127413127413234;-0.13127413127413234
2020-01-01 22:49:12+00:00;ETH_XVG;ETH;XVG;buy;2.763e-05;2.805e-05;False;77612;XVGETH;2.556e-05;2.571e-05;-7.491856677524424;-0.7491856677524424
2020-01-05 00:32:13+00:00;BTC_RDN;BTC;RDN;buy;1.609e-05;1.634e-05;False;78885;RDNBTC;1.583e-05;1.586e-05;-1.6159105034182772;-0.16159105034182772
2020-01-01 18:23:11+00:00;BTC_RDN;BTC;RDN;buy;1.678e-05;1.704e-05;False;77557;RDNBTC;1.583e-05;1.586e-05;-5.661501787842653;-0.5661501787842653
2020-01-05 00:20:14+00:00;USDT_LINK;USDT;LINK;buy;1.8312;1.858668;False;78880;LINKUSDT;1.8159;1.8172;-0.8355176933158504;-0.08355176933158504
2020-01-05 00:17:11+00:00;ETH_BTS;ETH;BTS;buy;0.00011496;0.00011669;False;78877;BTSETH;0.00011348;0.00011382;-1.2874043145441902;-0.12874043145441902
2020-01-05 00:15:20+00:00;BTC_BQX;BTC;BQX;buy;3.43e-06;3.49e-06;False;78876;BQXBTC;3.35e-06;3.37e-06;-2.332361516034993;-0.2332361516034993
2020-01-05 00:09:09+00:00;BTC_EOS;BTC;EOS;buy;0.0003622;0.00036764;False;78863;EOSBTC;0.0003608;0.0003609;-0.3865267807840951;-0.03865267807840951
2020-01-01 07:00:35+00:00;BTC_EOS;BTC;EOS;buy;0.0003628999999999999;0.00036835;False;77377;EOSBTC;0.0003608;0.0003609;-0.5786718104160542;-0.05786718104160542
2019-12-28 17:38:10+00:00;BTC_EOS;BTC;EOS;buy;0.0003619;0.00036733;False;76043;EOSBTC;0.0003608;0.0003609;-0.30395136778116694;-0.030395136778116692
2020-01-04 23:31:37+00:00;BTC_MANA;BTC;MANA;buy;4.85e-06;4.93e-06;False;78850;MANABTC;4.8e-06;4.83e-06;-1.030927835051557;-0.10309278350515569
2020-01-04 23:17:35+00:00;BTC_POWR;BTC;POWR;buy;5.1e-06;5.18e-06;False;78848;POWRBTC;4.95e-06;4.97e-06;-2.941176470588232;-0.2941176470588232
2020-01-04 22:39:15+00:00;BNB_HOT;BNB;HOT;buy;4.977e-05;5.052e-05;False;78840;HOTBNB;4.86e-05;4.897e-05;-2.3508137432187937;-0.23508137432187937
2020-01-04 22:27:08+00:00;BTC_TNT;BTC;TNT;buy;6.64e-06;6.74e-06;False;78837;TNTBTC;6.51e-06;6.53e-06;-1.9578313253011999;-0.19578313253011997
2020-01-04 22:09:05+00:00;USDT_VITE;USDT;VITE;buy;0.01174;0.0119161;False;78827;VITEUSDT;0.01147;0.0115;-2.2998296422487243;-0.22998296422487244
2020-01-04 22:02:08+00:00;BNB_BRD;BNB;BRD;buy;0.01835;0.01862526;False;78828;BRDBNB;0.01781;0.0179;-2.942779291553151;-0.29427792915531514
2020-01-04 21:58:04+00:00;BTC_SNM;BTC;SNM;buy;1.51e-06;1.54e-06;False;78826;SNMBTC;1.47e-06;1.48e-06;-2.649006622516552;-0.2649006622516552
2020-01-04 21:55:04+00:00;BTC_THETA;BTC;THETA;buy;1.274e-05;1.294e-05;False;78825;THETABTC;1.264e-05;1.266e-05;-0.7849293563579351;-0.07849293563579351
2020-01-04 21:43:34+00:00;BTC_AST;BTC;AST;buy;2.52e-06;2.56e-06;False;78824;ASTBTC;2.54e-06;2.56e-06;0.7936507936507837;0.07936507936507838
2020-01-04 21:27:38+00:00;USDT_BCH;USDT;BCH;buy;224.39;227.75585;False;78823;BCHUSDT;222.44;222.47;-0.869022683720317;-0.0869022683720317
2020-01-04 21:26:46+00:00;BTC_RCN;BTC;RCN;buy;6.32e-06;6.42e-06;False;78822;RCNBTC;6.21e-06;6.25e-06;-1.740506329113913;-0.17405063291139128
2020-01-04 21:04:40+00:00;USDT_FTM;USDT;FTM;buy;0.01068;0.01084021;False;78816;FTMUSDT;0.01047;0.01049;-1.9662921348314626;-0.19662921348314627
2019-12-31 08:27:39+00:00;USDT_FTM;USDT;FTM;buy;0.01139;0.01156086;False;77065;FTMUSDT;0.01047;0.01049;-8.0772607550483;-0.80772607550483
2020-01-04 20:58:14+00:00;BTC_PPT;BTC;PPT;buy;4.878e-05;4.952e-05;False;78814;PPTBTC;4.805e-05;4.812e-05;-1.4965149651496432;-0.14965149651496432
2020-01-04 20:58:05+00:00;ETH_SYS;ETH;SYS;buy;0.00015751;0.00015988;False;78797;SYSETH;0.0001517;0.00015345;-3.6886546885911997;-0.36886546885911997
2020-01-04 20:47:08+00:00;BNB_RCN;BNB;RCN;buy;0.003377;0.00342766;False;78800;RCNBNB;0.003296;0.00332;-2.398578620076975;-0.23985786200769751
2020-01-04 20:26:14+00:00;BNB_XTZ;BNB;XTZ;buy;0.09108;0.0924462;False;78812;XTZBNB;0.08933;0.08974;-1.9213877909529913;-0.19213877909529914
2019-12-31 20:21:04+00:00;BNB_XTZ;BNB;XTZ;buy;0.10136;0.10288041;False;77209;XTZBNB;0.08933;0.08974;-11.868587213891075;-1.1868587213891075
2020-01-04 20:22:15+00:00;ETH_LSK;ETH;LSK;buy;0.004224;0.00428737;False;78809;LSKETH;0.00427;0.004286;1.0890151515151558;0.10890151515151558
2020-01-04 20:22:12+00:00;BNB_LSK;BNB;LSK;buy;0.04124;0.0418586;False;78808;LSKBNB;0.04123;0.04196;-0.024248302618815387;-0.002424830261881539
2019-12-30 15:04:09+00:00;BNB_LSK;BNB;LSK;buy;0.04164;0.04226461;False;76750;LSKBNB;0.04123;0.04196;-0.9846301633045158;-0.09846301633045158
2020-01-04 20:19:13+00:00;USDT_ENJ;USDT;ENJ;buy;0.07821;0.07938316;False;78806;ENJUSDT;0.07752;0.07774;-0.8822401227464525;-0.08822401227464524
2020-01-04 20:06:05+00:00;BNB_LOOM;BNB;LOOM;buy;0.0012779999999999998;0.00129718;False;78796;LOOMBNB;0.001239;0.001251;-3.0516431924882568;-0.3051643192488257
2020-01-04 19:52:34+00:00;BTC_BNB;BTC;BNB;buy;0.0018765;0.00190465;False;78793;BNBBTC;0.0018874;0.0018878;0.5808686384226007;0.05808686384226007
2019-12-30 22:42:12+00:00;BTC_BNB;BTC;BNB;buy;0.0019175;0.00194627;False;76829;BNBBTC;0.0018874;0.0018878;-1.5697522816166867;-0.15697522816166867
2020-01-04 18:14:07+00:00;BNB_PERL;BNB;PERL;buy;0.001639;0.00166359;False;78762;PERLBNB;0.001632;0.001643;-0.4270896888346698;-0.04270896888346698
2020-01-04 18:11:48+00:00;BTC_LOOM;BTC;LOOM;buy;2.39e-06;2.43e-06;False;78780;LOOMBTC;2.34e-06;2.35e-06;-2.092050209205013;-0.20920502092050128
2020-01-04 18:07:55+00:00;USDT_REN;USDT;REN;buy;0.03627;0.03681405;False;78779;RENUSDT;0.03515;0.03533;-3.087951475048243;-0.3087951475048243
2020-01-04 17:58:42+00:00;BNB_BCH;BNB;BCH;buy;16.312;16.55668001;False;78777;BCHBNB;15.851;15.892;-2.826140264835715;-0.2826140264835715
2020-01-04 17:39:47+00:00;BTC_STX;BTC;STX;buy;1.296e-05;1.316e-05;False;78773;STXBTC;1.257e-05;1.261e-05;-3.0092592592592524;-0.30092592592592526
2020-01-04 17:38:46+00:00;BNB_KAVA;BNB;KAVA;buy;0.07612999999999999;0.07727195;False;78772;KAVABNB;0.07371;0.07382;-3.178773151188736;-0.31787731511887357
2020-01-04 17:24:46+00:00;ETH_CDT;ETH;CDT;buy;5.538e-05;5.622e-05;False;78765;CDTETH;5.531e-05;5.547e-05;-0.12639942217407452;-0.012639942217407451
2019-12-28 07:47:46+00:00;ETH_CDT;ETH;CDT;buy;5.579e-05;5.663e-05;False;75911;CDTETH;5.531e-05;5.547e-05;-0.8603692417996172;-0.08603692417996171
2020-01-04 17:22:50+00:00;BTC_CDT;BTC;CDT;buy;1.01e-06;1.03e-06;False;78764;CDTBTC;1e-06;1.01e-06;-0.9900990099009874;-0.09900990099009874
2020-01-04 17:21:15+00:00;ETH_ZEN;ETH;ZEN;buy;0.06063;0.06153946;False;78760;ZENETH;0.05683;0.05725;-6.267524327890499;-0.6267524327890499
2020-01-04 17:20:15+00:00;ETH_STORJ;ETH;STORJ;buy;0.0007618999999999999;0.00077333;False;78758;STORJETH;0.0007408;0.000745;-2.7693923087019243;-0.27693923087019245
2020-01-04 17:05:04+00:00;USDT_KAVA;USDT;KAVA;buy;1.0428;1.058442;False;78744;KAVAUSDT;1.0328;1.0346;-0.9589566551591986;-0.09589566551591985
2019-12-31 08:24:52+00:00;USDT_KAVA;USDT;KAVA;buy;1.1834;1.201151;False;77064;KAVAUSDT;1.0328;1.0346;-12.726043603177288;-1.2726043603177288
2020-01-04 17:02:07+00:00;BTC_ENG;BTC;ENG;buy;5.366e-05;5.447e-05;False;78753;ENGBTC;5.249e-05;5.261e-05;-2.1803950801341614;-0.21803950801341615
2020-01-04 16:50:07+00:00;BTC_MDA;BTC;MDA;buy;7.389e-05;7.5e-05;False;78750;MDABTC;7.347e-05;7.378e-05;-0.5684125050751163;-0.05684125050751163
2020-01-04 16:39:06+00:00;BTC_ARN;BTC;ARN;buy;1.867e-05;1.896e-05;False;78748;ARNBTC;1.818e-05;1.834e-05;-2.6245313336904132;-0.2624531333690413
2020-01-04 16:22:35+00:00;ETH_RDN;ETH;RDN;buy;0.0008866;0.0008999;False;78743;RDNETH;0.0008687;0.0008731;-2.0189487931423287;-0.20189487931423286
2020-01-04 16:20:04+00:00;BTC_POA;BTC;POA;buy;1.67e-06;1.7e-06;False;78740;POABTC;1.63e-06;1.64e-06;-2.3952095808383262;-0.2395209580838326
2020-01-04 16:16:45+00:00;BTC_REN;BTC;REN;buy;4.91e-06;4.99e-06;False;78741;RENBTC;4.74e-06;4.75e-06;-3.4623217922606813;-0.34623217922606814
2020-01-04 16:08:34+00:00;BTC_PERL;BTC;PERL;buy;3.06e-06;3.11e-06;False;78736;PERLBTC;3.09e-06;3.1e-06;0.9803921568627487;0.09803921568627487
2020-01-04 16:01:34+00:00;BTC_CHZ;BTC;CHZ;buy;1.11e-06;1.13e-06;False;78734;CHZBTC;1.06e-06;1.07e-06;-4.504504504504496;-0.45045045045044957
2020-01-04 15:59:42+00:00;BTC_BCH;BTC;BCH;buy;0.030314;0.03076871;False;78733;BCHBTC;0.02994;0.029955;-1.2337533812759887;-0.12337533812759886
2020-01-04 15:46:35+00:00;BTC_IOTA;BTC;IOTA;buy;2.333e-05;2.368e-05;False;78730;IOTABTC;2.297e-05;2.299e-05;-1.5430775825117848;-0.15430775825117848
2020-01-04 15:28:04+00:00;ETH_GXS;ETH;GXS;buy;0.002863;0.00290595;False;78719;GXSETH;0.002892;0.002905;1.0129235068110347;0.10129235068110347
